Customer_ID,Segment_Name,Is_Silent_Attrition,Risk_Score,Risk_Tier,FY25_HSIC_SoW,FY26_HSIC_SoW,SoW_Change_pp,Top_Diverted_Category,Risk_Radar_Reason,Next_Best_Offer,Wallet_Opportunity,NBO_Rule_Triggered,Recommended_Action,Strategy_Details,Dominant_Alternative_Method
61728,Low Engagement,False,0.0,Low Risk,0.0,24.44,24.44,None (100% Captured),Share of Wallet expanded by +24.4 pp (reaching 24.4%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
73485,Low Engagement,False,3.4,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
82148,Silent Attrition,True,66.3,High Risk,100.0,6.37,-93.63,None (100% Captured),Share of Wallet expanded by +-93.6 pp (reaching 6.4%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,5766.3,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
69497,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
88688,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
39380,Silent Attrition,True,95.7,High Risk,67.61,2.35,-65.26,None (100% Captured),Share of Wallet expanded by +-65.3 pp (reaching 2.4%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,11787.07,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
39981,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
28718,Low Engagement,False,0.0,Low Risk,0.0,7.62,7.62,None (100% Captured),Share of Wallet expanded by +7.6 pp (reaching 7.6%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
28664,Low Engagement,False,10.6,Low Risk,4.4,11.7,7.3,None (100% Captured),Share of Wallet expanded by +7.3 pp (reaching 11.7%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
97741,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,-0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
47328,Low Engagement,False,3.1,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
24500,Emerging Risk,False,32.9,Moderate Risk,7.64,0.0,-7.64,None (100% Captured),Share of Wallet expanded by +-7.6 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,160.16,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
78375,Low Engagement,False,0.0,Low Risk,0.81,5.93,5.12,None (100% Captured),Share of Wallet expanded by +5.1 pp (reaching 5.9%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
81470,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
42533,High Opportunity,False,13.3,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,9999.99,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
34612,Low Engagement,False,20.0,Low Risk,0.0,6.79,6.79,None (100% Captured),Share of Wallet expanded by +6.8 pp (reaching 6.8%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
37758,Low Engagement,False,17.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
39647,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
43032,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
54856,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,-0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
27657,Low Engagement,False,20.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
83333,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
73356,Silent Attrition,True,65.0,High Risk,26.57,0.0,-26.57,None (100% Captured),Share of Wallet expanded by +-26.6 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,3934.9,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
76637,Emerging Risk,False,53.1,Moderate Risk,27.87,0.0,-27.87,None (100% Captured),Share of Wallet expanded by +-27.9 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,156.4,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
82189,Low Engagement,False,0.0,Low Risk,0.0,20.18,20.18,None (100% Captured),Share of Wallet expanded by +20.2 pp (reaching 20.2%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
59126,Low Engagement,False,5.1,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,3831.43,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
85617,Low Engagement,False,7.2,Low Risk,14.54,20.47,5.93,None (100% Captured),Share of Wallet expanded by +5.9 pp (reaching 20.5%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
75253,Low Engagement,False,0.8,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,575.56,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
12969,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
94817,Loyal HSIC Customer,False,0.0,Low Risk,0.0,100.0,100.0,None (100% Captured),Share of Wallet expanded by +100.0 pp (reaching 100.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
30865,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,-0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
83141,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
77870,Low Engagement,False,6.9,Low Risk,0.0,17.39,17.39,None (100% Captured),Share of Wallet expanded by +17.4 pp (reaching 17.4%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
21056,Low Engagement,False,10.4,Low Risk,0.0,4.24,4.24,None (100% Captured),Share of Wallet expanded by +4.2 pp (reaching 4.2%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
25991,Silent Attrition,True,77.4,High Risk,26.02,1.71,-24.31,None (100% Captured),Share of Wallet expanded by +-24.3 pp (reaching 1.7%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,7583.81,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
57980,Low Engagement,False,0.0,Low Risk,0.0,1.77,1.77,None (100% Captured),Share of Wallet expanded by +1.8 pp (reaching 1.8%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
97622,Emerging Risk,False,42.6,Moderate Risk,17.09,0.0,-17.09,None (100% Captured),Share of Wallet expanded by +-17.1 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,405.7,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
52744,Low Engagement,False,25.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
12055,Low Engagement,False,0.0,Low Risk,0.0,17.88,17.88,None (100% Captured),Share of Wallet expanded by +17.9 pp (reaching 17.9%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
96564,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
19818,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
61229,Emerging Risk,False,36.4,Moderate Risk,11.2,0.0,-11.2,None (100% Captured),Share of Wallet expanded by +-11.2 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,174.81,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
58672,Loyal HSIC Customer,False,0.0,Low Risk,40.03,100.0,59.97,None (100% Captured),Share of Wallet expanded by +60.0 pp (reaching 100.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
35907,Loyal HSIC Customer,False,0.0,Low Risk,42.02,60.13,18.11,None (100% Captured),Share of Wallet expanded by +18.1 pp (reaching 60.1%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
96018,Low Engagement,False,0.0,Low Risk,0.0,2.38,2.38,None (100% Captured),Share of Wallet expanded by +2.4 pp (reaching 2.4%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
24313,Low Engagement,False,20.0,Low Risk,0.0,22.88,22.88,None (100% Captured),Share of Wallet expanded by +22.9 pp (reaching 22.9%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
62562,Loyal HSIC Customer,False,0.0,Low Risk,0.0,37.37,37.37,None (100% Captured),Share of Wallet expanded by +37.4 pp (reaching 37.4%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
33323,Low Engagement,False,0.0,Low Risk,0.0,23.66,23.66,None (100% Captured),Share of Wallet expanded by +23.7 pp (reaching 23.7%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
36413,Low Engagement,False,0.0,Low Risk,0.0,29.25,29.25,None (100% Captured),Share of Wallet expanded by +29.2 pp (reaching 29.2%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
99640,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
49472,Loyal HSIC Customer,False,0.0,Low Risk,0.0,100.0,100.0,None (100% Captured),Share of Wallet expanded by +100.0 pp (reaching 100.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
71958,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
87634,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
35484,Loyal HSIC Customer,False,0.0,Low Risk,0.0,38.66,38.66,None (100% Captured),Share of Wallet expanded by +38.7 pp (reaching 38.7%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
85215,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
79348,Emerging Risk,False,38.5,Moderate Risk,44.42,28.52,-15.9,None (100% Captured),Share of Wallet expanded by +-15.9 pp (reaching 28.5%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,1946.4,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
20969,Low Engagement,False,20.0,Low Risk,0.0,15.28,15.28,None (100% Captured),Share of Wallet expanded by +15.3 pp (reaching 15.3%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
24090,Low Engagement,False,20.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
68410,Low Engagement,False,2.4,Low Risk,0.0,15.24,15.24,None (100% Captured),Share of Wallet expanded by +15.2 pp (reaching 15.2%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
14964,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
21515,Silent Attrition,True,100.0,High Risk,62.87,2.55,-60.32,None (100% Captured),Share of Wallet expanded by +-60.3 pp (reaching 2.5%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,17362.1,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
12181,Low Engagement,False,20.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
54982,High Opportunity,False,67.1,High Risk,57.88,0.0,-57.88,None (100% Captured),Share of Wallet expanded by +-57.9 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,5291.84,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
